,0,1,2,3,4,5,6,7
1179,79.0,48.9,0.00,-,-,06,2014,
1180,84.9,48.0,0.00,-,-,06,2014,
1181,07,2014,,,,,,
1182,73.9,48.9,0.00,-,-,07,2014,
1183,78.1,48.9,0.00,-,-,07,2014,
1184,80.1,54.0,0.00,-,-,07,2014,
1185,93.9,57.9,0.00,-,-,07,2014,
1186,93.9,55.0,0.00,-,-,07,2014,
1187,78.1,55.0,0.00,-,-,07,2014,
1188,78.1,48.9,0.00,-,-,07,2014,
1189,80.1,53.1,0.00,-,-,07,2014,
1190,88.0,52.0,0.00,-,-,07,2014,
1191,77.0,52.0,0.00,-,-,07,2014,
1192,73.0,48.9,0.00,-,-,07,2014,
1193,80.1,50.0,0.00,-,-,07,2014,
1194,90.0,52.0,0.00,-,-,07,2014,
1195,73.0,50.0,0.00,-,-,07,2014,
1196,75.9,54.0,0.00,-,-,07,2014,
1197,73.9,59.0,0.00,-,-,07,2014,
1198,78.1,55.0,0.00,-,-,07,2014,
1199,80.1,55.9,0.00,-,-,07,2014,
1200,81.0,54.0,0.00,-,-,07,2014,
1201,86.0,57.0,0.00,-,-,07,2014,
1202,08,2014,,,,,,
1203,88.0,59.0,0.00,-,-,08,2014,
1204,80.1,55.9,0.00,-,-,08,2014,
1205,09,2014,,,,,,
1206,79.0,57.0,0.00,-,-,09,2014,
1207,80.1,57.9,0.00,-,-,09,2014,
1208,75.0,57.9,0.00,-,-,09,2014,
1209,75.0,57.9,0.00,-,-,09,2014,
1210,81.0,60.1,0.00,-,-,09,2014,
1211,75.9,62.1,0.00,-,-,09,2014,
1212,84.9,60.1,0.00,-,-,09,2014,
1213,75.9,57.0,0.00,-,-,09,2014,
1214,78.1,54.0,0.00,-,-,09,2014,
1215,75.9,57.0,0.00,-,-,09,2014,
1216,77.0,59.0,0.00,-,-,09,2014,
1217,78.1,54.0,0.00,-,-,09,2014,
1218,78.1,55.0,0.00,-,-,09,2014,
1219,79.0,59.0,0.00,-,-,09,2014,
1220,78.1,57.9,0.00,-,-,09,2014,
1221,79.0,57.9,0.00,-,-,09,2014,
1222,78.1,55.0,0.00,-,-,09,2014,
1223,75.9,57.9,0.00,-,-,09,2014,
1224,73.9,60.1,0.00,-,-,09,2014,
1225,80.1,57.9,0.00,-,-,09,2014,
1226,80.1,57.9,0.00,-,-,09,2014,
1227,80.1,57.9,0.00,-,-,09,2014,
1228,82.0,57.9,0.00,-,-,09,2014,
1229,78.1,60.1,0.00,-,-,09,2014,
1230,79.0,59.0,0.00,-,-,09,2014,
1231,79.0,55.0,0.00,-,-,09,2014,
1232,77.0,55.9,0.00,-,-,09,2014,
1233,82.0,57.9,0.00,-,-,09,2014,
1234,80.1,57.9,0.00,-,-,09,2014,
1235,81.0,57.9,0.00,-,-,09,2014,
1236,84.9,57.0,0.00,-,-,09,2014,
1237,10,2014,,,,,,
1238,80.1,55.9,0.00,-,-,10,2014,
1239,87.1,55.9,0.00,-,-,10,2014,
1240,78.1,57.0,0.00,-,-,10,2014,
1241,80.1,60.1,0.00,-,-,10,2014,
1242,79.0,60.1,0.00,-,-,10,2014,
1243,75.9,57.9,0.00,-,-,10,2014,
1244,78.1,53.1,0.00,-,-,10,2014,
1245,73.9,54.0,0.00,-,-,10,2014,
1246,88.0,54.0,0.00,-,-,10,2014,
1247,87.1,53.1,0.00,-,-,10,2014,
1248,88.0,51.1,0.00,-,-,10,2014,
1249,87.1,55.0,0.00,-,-,10,2014,
1250,82.9,55.9,0.00,-,-,10,2014,
1251,80.1,55.9,0.00,-,-,10,2014,
1252,78.1,55.0,0.00,-,-,10,2014,
1253,79.0,53.1,0.00,-,-,10,2014,
1254,82.9,53.1,0.00,-,-,10,2014,
1255,82.9,53.1,0.20,-,-,10,2014,
1256,82.9,50.0,0.00,-,-,10,2014,
1257,82.9,50.0,0.00,-,-,10,2014,
1258,75.9,61.0,0.00,-,-,10,2014,
1259,75.9,61.0,0.00,-,-,10,2014,
1260,79.0,55.9,0.00,-,-,10,2014,
1261,78.1,55.0,0.00,-,-,10,2014,
1262,81.0,59.0,0.00,-,-,10,2014,
1263,73.0,54.0,0.00,-,-,10,2014,
1264,75.0,55.0,0.00,-,-,10,2014,
1265,77.0,53.1,0.00,-,-,10,2014,
1266,80.1,55.9,0.00,-,-,10,2014,
1267,72.0,53.1,0.00,-,-,10,2014,
1268,11,2014,,,,,,
1269,75.0,53.1,0.00,-,-,11,2014,
1270,84.9,51.1,0.00,-,-,11,2014,
1271,88.0,50.0,0.00,-,-,11,2014,
1272,91.0,50.0,0.00,-,-,11,2014,
1273,89.1,53.1,0.00,-,-,11,2014,
1274,89.1,51.1,0.00,-,-,11,2014,
1275,89.1,51.1,0.00,-,-,11,2014,
1276,80.1,52.0,0.00,-,-,11,2014,
1277,70.0,53.1,0.00,-,-,11,2014,
1278,69.1,50.0,0.00,-,-,11,2014,
1279,59.0,51.1,0.00,-,-,11,2014,
1280,75.9,51.1,0.00,-,-,11,2014,
1281,87.1,51.1,0.00,-,-,11,2014,
1282,82.9,50.0,0.00,-,-,11,2014,
1283,82.9,50.0,0.00,-,-,11,2014,
1284,73.0,50.0,0.00,-,-,11,2014,
1285,73.0,50.0,0.00,-,-,11,2014,
1286,73.9,48.9,0.00,-,-,11,2014,
1287,77.0,53.1,0.00,-,-,11,2014,
1288,73.0,55.0,0.00,-,-,11,2014,
1289,66.9,48.0,0.00,-,-,11,2014,
1290,70.0,48.0,0.00,-,-,11,2014,
1291,71.1,48.0,0.00,-,-,11,2014,
1292,73.0,52.0,0.00,-,-,11,2014,
1293,71.1,52.0,0.10,-,-,11,2014,
1294,71.1,48.9,0.02,-,-,11,2014,
1295,66.9,46.0,0.00,-,-,11,2014,
1296,57.0,45.0,0.00,-,-,11,2014,
1297,71.1,45.0,0.00,-,-,11,2014,
1298,78.1,48.0,0.00,-,-,11,2014,
1299,73.0,55.9,0.00,-,-,11,2014,
1300,12,2014,,,,,,
1301,62.1,51.1,0.20,-,-,12,2014,
1302,62.1,44.1,0.00,-,-,12,2014,
1303,64.0,42.1,0.00,-,-,12,2014,
1304,66.9,42.1,0.00,-,-,12,2014,
1305,69.1,44.1,0.00,-,-,12,2014,
1306,72.0,46.0,0.00,-,-,12,2014,
1307,71.1,48.0,0.00,-,-,12,2014,
1308,68.0,48.9,0.00,-,-,12,2014,
1309,72.0,48.0,0.00,-,-,12,2014,
1310,72.0,46.9,0.00,-,-,12,2014,
1311,64.9,48.9,0.00,-,-,12,2014,
1312,66.0,50.0,0.00,-,-,12,2014,
1313,66.0,50.0,0.16,-,-,12,2014,
1314,64.9,48.9,0.00,-,-,12,2014,
1315,64.0,46.0,0.00,-,-,12,2014,
1316,64.0,45.0,0.00,-,-,12,2014,
1317,62.1,42.1,0.00,-,-,12,2014,
1318,63.0,42.1,0.00,-,-,12,2014,
1319,66.9,43.0,0.00,-,-,12,2014,
1320,66.9,43.0,0.00,-,-,12,2014,
1321,66.9,43.0,0.20,-,-,12,2014,
1322,64.9,44.1,0.00,-,-,12,2014,
1323,66.0,46.0,0.20,-,-,12,2014,
1324,66.0,39.9,0.00,-,-,12,2014,
1325,64.0,39.9,0.00,-,-,12,2014,
1326,64.0,39.9,0.00,-,-,12,2014,
1327,66.0,42.1,0.00,-,-,12,2014,
1328,64.9,41.0,0.00,-,-,12,2014,
1329,61.0,48.0,0.06,-,-,12,2014,
1330,01,2015,,,,,,
1331,64.9,51.1,0.55,-,-,01,2015,
1332,66.0,51.1,1.01,-,-,01,2015,
1333,59.0,54.0,1.65,-,-,01,2015,
1334,64.0,55.9,0.11,-,-,01,2015,
1335,64.0,57.0,0.28,-,-,01,2015,
1336,64.0,57.0,0.00,-,-,01,2015,
1337,66.0,51.1,0.00,-,-,01,2015,
1338,66.0,48.9,0.00,-,-,01,2015,
1339,66.9,48.9,0.00,-,-,01,2015,
1340,64.9,53.1,0.13,-,-,01,2015,
1341,60.1,48.0,2.16,-,-,01,2015,
1342,53.1,41.0,0.10,-,-,01,2015,
1343,54.0,41.0,0.00,-,-,01,2015,
1344,59.0,45.0,0.00,-,-,01,2015,
1345,55.0,48.9,0.00,-,-,01,2015,
1346,55.0,46.9,0.24,-,-,01,2015,
1347,66.0,45.0,0.40,-,-,01,2015,
1348,60.1,45.0,0.20,-,-,01,2015,
1349,60.1,45.0,0.05,-,-,01,2015,
1350,57.9,54.0,0.35,-,-,01,2015,
1351,63.0,52.0,0.03,-,-,01,2015,
1352,60.1,51.1,0.03,-,-,01,2015,
1353,62.1,46.9,0.00,-,-,01,2015,
1354,64.9,46.9,0.00,-,-,01,2015,
1355,60.1,39.9,0.10,-,-,01,2015,
1356,60.1,37.9,0.00,-,-,01,2015,
1357,60.1,32.0,0.00,-,-,01,2015,
1358,60.1,32.0,0.00,-,-,01,2015,
1359,59.0,36.0,0.00,-,-,01,2015,
1360,60.1,37.0,0.00,-,-,01,2015,
1361,52.0,34.0,0.00,-,-,01,2015,
1362,02,2015,,,,,,
1363,53.1,30.0,0.00,-,-,02,2015,
1364,53.1,30.0,0.00,-,-,02,2015,
1365,50.0,30.0,0.00,-,-,02,2015,
1366,52.0,30.0,0.00,-,-,02,2015,
1367,55.0,36.0,0.00,-,-,02,2015,
1368,57.9,36.0,0.00,-,-,02,2015,
1369,60.1,36.0,0.00,-,-,02,2015,
1370,64.0,37.0,0.00,-,-,02,2015,
1371,59.0,42.1,0.00,-,-,02,2015,
1372,63.0,42.1,0.00,-,-,02,2015,
1373,63.0,41.0,0.00,-,-,02,2015,
1374,63.0,39.9,0.00,-,-,02,2015,
1375,63.0,39.9,0.00,-,-,02,2015,
1376,63.0,36.0,0.00,-,-,02,2015,
1377,57.9,37.0,0.00,-,-,02,2015,
1378,59.0,39.9,0.00,-,-,02,2015,
1379,62.1,39.9,0.00,-,-,02,2015,
1380,60.1,39.9,0.00,-,-,02,2015,
1381,61.0,39.0,0.00,-,-,02,2015,
1382,60.1,44.1,0.00,-,-,02,2015,
1383,61.0,39.0,0.00,-,-,02,2015,
1384,61.0,39.0,0.00,-,-,02,2015,
1385,61.0,37.9,0.00,-,-,02,2015,
1386,61.0,37.9,0.00,-,-,02,2015,
1387,66.9,37.9,0.00,-,-,02,2015,
1388,61.0,39.0,0.00,-,-,02,2015,
1389,68.0,39.0,0.00,-,-,02,2015,
1390,03,2015,,,,,,
1391,70.0,39.0,0.00,-,-,03,2015,
1392,66.0,42.1,0.00,-,-,03,2015,
1393,68.0,44.1,0.00,-,-,03,2015,
1394,64.0,46.0,0.00,-,-,03,2015,
1395,63.0,46.9,0.00,-,-,03,2015,
1396,63.0,46.9,1.58,-,-,03,2015,
1397,64.9,46.9,0.36,-,-,03,2015,
1398,62.1,53.1,1.02,-,-,03,2015,
1399,64.9,43.0,0.00,-,-,03,2015,
1400,66.9,42.1,0.00,-,-,03,2015,
1401,70.0,45.0,0.00,-,-,03,2015,
1402,72.0,45.0,0.00,-,-,03,2015,
1403,72.0,44.1,0.00,-,-,03,2015,
1404,73.9,43.0,0.00,-,-,03,2015,
1405,57.0,53.1,0.00,-,-,03,2015,
1406,64.0,46.9,0.00,-,-,03,2015,
1407,69.1,43.0,0.00,-,-,03,2015,
1408,70.0,44.1,0.00,-,-,03,2015,
1409,64.9,44.1,0.00,-,-,03,2015,
1410,66.9,36.0,0.00,-,-,03,2015,
1411,70.0,46.9,0.00,-,-,03,2015,
1412,62.1,46.0,0.00,-,-,03,2015,
1413,04,2015,,,,,,
1414,60.1,41.0,0.08,-,-,04,2015,
1415,64.0,39.9,0.00,-,-,04,2015,
1416,62.1,39.0,0.00,-,-,04,2015,
1417,71.1,39.0,0.00,-,-,04,2015,
1418,73.0,39.0,0.00,-,-,04,2015,
1419,73.9,45.0,0.00,-,-,04,2015,
1420,70.0,46.0,0.00,-,-,04,2015,
1421,66.9,53.1,0.06,-,-,04,2015,
1422,84.0,48.9,0.00,-,-,04,2015,
1423,71.1,45.0,0.00,-,-,04,2015,
1424,79.0,46.0,0.00,-,-,04,2015,
1425,69.1,46.0,0.00,-,-,04,2015,
1426,68.0,48.0,0.00,-,-,04,2015,
1427,82.9,48.9,0.00,-,-,04,2015,
1428,78.1,45.0,0.00,-,-,04,2015,
1429,05,2015,,,,,,
1430,71.1,43.0,0.00,-,-,05,2015,
1431,70.0,42.1,0.00,-,-,05,2015,
1432,72.0,41.0,0.00,-,-,05,2015,
1433,71.1,42.1,0.00,-,-,05,2015,
1434,73.0,41.0,0.00,-,-,05,2015,
1435,63.0,39.0,0.07,-,-,05,2015,
1436,66.0,39.9,0.50,-,-,05,2015,
1437,63.0,46.9,0.06,-,-,05,2015,
1438,66.0,45.0,0.00,-,-,05,2015,
1439,71.1,42.1,0.00,-,-,05,2015,
1440,73.0,43.0,0.00,-,-,05,2015,
1441,73.9,43.0,0.00,-,-,05,2015,
1442,75.0,44.1,0.00,-,-,05,2015,
1443,79.0,46.0,0.00,-,-,05,2015,
1444,68.0,43.0,0.00,-,-,05,2015,
1445,73.0,44.1,0.00,-,-,05,2015,
1446,81.0,46.0,0.00,-,-,05,2015,
1447,78.1,46.9,0.00,-,-,05,2015,
1448,79.0,46.9,0.00,-,-,05,2015,
1449,79.0,46.9,0.00,-,-,05,2015,
1450,79.0,46.9,0.00,-,-,05,2015,
1451,79.0,46.9,0.00,-,-,05,2015,
1452,77.0,48.0,0.00,-,-,05,2015,
1453,72.0,48.9,0.00,-,-,05,2015,
1454,68.0,53.1,0.00,-,-,05,2015,
1455,82.0,46.9,0.00,-,-,05,2015,
1456,84.9,46.9,0.00,-,-,05,2015,
1457,73.0,46.9,0.00,-,-,05,2015,
1458,69.1,48.9,0.00,-,-,05,2015,
1459,71.1,53.1,0.00,-,-,05,2015,
1460,06,2015,,,,,,
1461,82.9,55.0,0.00,-,-,06,2015,
1462,82.0,55.0,0.00,-,-,06,2015,
1463,79.0,53.1,0.00,-,-,06,2015,
1464,72.0,39.9,0.00,-,-,06,2015,
1465,70.0,46.0,0.00,-,-,06,2015,
1466,72.0,48.9,0.00,-,-,06,2015,
1467,73.0,45.0,0.00,-,-,06,2015,
1468,73.0,45.0,0.00,-,-,06,2015,
1469,73.0,45.0,0.00,-,-,06,2015,
1470,68.0,52.0,0.00,-,-,06,2015,
1471,69.1,46.9,0.00,-,-,06,2015,
1472,66.0,46.9,0.00,-,-,06,2015,
1473,68.0,48.0,0.00,-,-,06,2015,
1474,69.1,52.0,0.00,-,-,06,2015,
1475,68.0,48.9,0.49,-,-,06,2015,
1476,68.0,48.9,0.00,-,-,06,2015,
1477,69.1,46.9,0.00,-,-,06,2015,
1478,66.0,53.1,0.00,-,-,06,2015,
1479,63.0,54.0,0.00,-,-,06,2015,
1480,66.9,55.0,0.00,-,-,06,2015,
1481,66.9,54.0,0.00,-,-,06,2015,
1482,69.1,53.1,0.00,-,-,06,2015,
1483,68.0,55.9,0.00,-,-,06,2015,
1484,73.0,46.9,0.00,-,-,06,2015,
1485,72.0,55.0,-,-,-,06,2015,
1486,73.9,55.0,0.00,-,-,06,2015,
1487,70.0,52.0,0.00,-,-,06,2015,
1488,-,-,0.00,-,-,06,2015,
1489,71.1,53.1,0.00,-,-,06,2015,
1490,07,2015,,,,,,
1491,66.0,53.1,0.00,-,-,07,2015,
1492,70.0,54.0,0.00,-,-,07,2015,
1493,75.9,50.0,-,-,-,07,2015,
1494,-,-,0.00,-,-,07,2015,
1495,78.1,53.1,0.00,-,-,07,2015,
1496,81.0,55.9,0.00,-,-,07,2015,
1497,93.9,59.0,-,-,-,07,2015,
1498,82.9,62.1,-,-,-,07,2015,
1499,82.9,52.0,-,-,-,07,2015,
1500,81.0,57.0,-,-,-,07,2015,
1501,84.0,57.9,0.00,-,-,07,2015,
1502,84.0,50.0,0.00,-,-,07,2015,
1503,81.0,59.0,0.00,-,-,07,2015,
1504,75.0,52.0,0.00,-,-,07,2015,
1505,73.0,51.1,0.00,-,-,07,2015,
1506,75.9,51.1,0.00,-,-,07,2015,
1507,77.0,51.1,0.00,-,-,07,2015,
1508,77.0,50.0,0.00,-,-,07,2015,
1509,78.1,50.0,0.00,-,-,07,2015,
1510,77.0,50.0,0.00,-,-,07,2015,
1511,75.0,50.0,0.00,-,-,07,2015,
1512,71.1,50.0,0.00,-,-,07,2015,
1513,80.1,53.1,0.00,-,-,07,2015,
1514,79.0,55.9,0.00,-,-,07,2015,
1515,87.1,55.9,0.00,-,-,07,2015,
1516,82.9,59.0,0.00,-,-,07,2015,
1517,79.0,62.1,0.00,-,-,07,2015,
1518,78.1,59.0,0.00,-,-,07,2015,
1519,08,2015,,,,,,
1520,88.0,61.0,0.00,-,-,08,2015,
1521,88.0,61.0,0.00,-,-,08,2015,
1522,80.1,63.0,0.00,-,-,08,2015,
1523,79.0,63.0,0.00,-,-,08,2015,
1524,82.9,62.1,0.00,-,-,08,2015,
1525,80.1,61.0,0.00,-,-,08,2015,
1526,82.0,57.0,0.00,-,-,08,2015,
1527,82.0,60.1,0.00,-,-,08,2015,
1528,78.1,59.0,0.10,-,-,08,2015,
1529,72.0,55.0,0.00,-,-,08,2015,
1530,78.1,59.0,0.00,-,-,08,2015,
1531,81.0,55.9,0.00,-,-,08,2015,
1532,82.9,55.9,0.00,-,-,08,2015,
1533,78.1,55.0,0.00,-,-,08,2015,
1534,84.0,55.0,0.00,-,-,08,2015,
1535,82.9,60.1,0.00,-,-,08,2015,
1536,81.0,62.1,0.00,-,-,08,2015,
1537,81.0,62.1,0.00,-,-,08,2015,
1538,90.0,62.1,0.00,-,-,08,2015,
1539,89.1,61.0,0.00,-,-,08,2015,
1540,79.0,57.9,0.00,-,-,08,2015,
1541,80.1,57.9,0.00,-,-,08,2015,
1542,78.1,52.0,0.00,-,-,08,2015,
1543,79.0,52.0,0.00,-,-,08,2015,
1544,98.1,54.0,0.00,-,-,08,2015,
1545,89.1,61.0,0.00,-,-,08,2015,
1546,80.1,63.0,0.00,-,-,08,2015,
1547,09,2015,,,,,,
1548,80.1,62.1,0.00,-,-,09,2015,
1549,80.1,60.1,0.00,-,-,09,2015,
1550,78.1,57.9,0.00,-,-,09,2015,
1551,82.0,55.0,0.00,-,-,09,2015,
1552,82.0,57.0,0.00,-,-,09,2015,
1553,81.0,62.1,0.00,-,-,09,2015,
1554,80.1,54.0,0.00,-,-,09,2015,
1555,82.9,57.0,0.00,-,-,09,2015,
1556,84.0,57.0,0.00,-,-,09,2015,
1557,79.0,54.0,0.00,-,-,09,2015,
1558,82.0,54.0,0.00,-,-,09,2015,
1559,82.0,55.0,0.00,-,-,09,2015,
1560,96.1,55.0,0.00,-,-,09,2015,
1561,96.1,55.0,0.00,-,-,09,2015,
1562,98.1,60.1,0.00,-,-,09,2015,
1563,89.1,62.1,0.00,-,-,09,2015,
1564,82.0,61.0,0.00,-,-,09,2015,
1565,79.0,63.0,0.00,-,-,09,2015,
1566,75.0,60.1,0.00,-,-,09,2015,
1567,78.1,59.0,0.00,-,-,09,2015,
1568,78.1,59.0,0.00,-,-,09,2015,
1569,77.0,55.0,0.00,-,-,09,2015,
1570,84.0,57.0,0.00,-,-,09,2015,
1571,80.1,57.9,0.00,-,-,09,2015,
1572,10,2015,,,,,,
1573,84.9,55.0,0.00,-,-,10,2015,
1574,82.9,55.0,0.00,-,-,10,2015,
1575,79.0,50.0,0.00,-,-,10,2015,
1576,78.1,48.9,0.00,-,-,10,2015,
1577,82.9,50.0,0.00,-,-,10,2015,
1578,89.1,50.0,0.00,-,-,10,2015,
1579,93.0,52.0,0.00,-,-,10,2015,
1580,97.0,55.0,0.00,-,-,10,2015,
1581,97.0,55.0,0.00,-,-,10,2015,
1582,95.0,62.1,0.00,-,-,10,2015,
1583,89.1,59.0,0.00,-,-,10,2015,
1584,89.1,59.0,0.00,-,-,10,2015,
1585,89.1,59.0,0.00,-,-,10,2015,
1586,89.1,52.0,0.00,-,-,10,2015,
1587,81.0,55.0,0.00,-,-,10,2015,
1588,77.0,52.0,0.00,-,-,10,2015,
1589,84.9,51.1,0.00,-,-,10,2015,
1590,88.0,55.0,0.00,-,-,10,2015,
1591,95.0,55.0,0.00,-,-,10,2015,
1592,97.0,57.0,0.00,-,-,10,2015,
1593,77.0,50.0,0.00,-,-,10,2015,
1594,82.9,55.9,0.00,-,-,10,2015,
1595,90.0,55.9,0.00,-,-,10,2015,
1596,86.0,57.9,0.00,-,-,10,2015,
1597,88.0,57.0,0.00,-,-,10,2015,
1598,78.1,55.0,0.00,-,-,10,2015,
1599,73.9,57.9,0.00,-,-,10,2015,
1600,69.1,57.0,0.00,-,-,10,2015,
1601,11,2015,,,,,,
1602,64.0,57.9,0.04,-,-,11,2015,
1603,78.1,53.1,0.00,-,-,11,2015,
1604,82.9,52.0,0.00,-,-,11,2015,
1605,78.1,48.9,0.00,-,-,11,2015,
1606,78.1,51.1,0.00,-,-,11,2015,
1607,77.0,53.1,0.00,-,-,11,2015,
